plot_year,Browsing_percent_plot,old_browsing_plot,young_browsing_plot,no_browsing_plot,height_plot,growth,FAI,site,NPP_July2016,NPP_June2016,EffectiveMooseDensitykm2,year_site,mean.temp,summ.temp,wint.temp,rain.GP,rain.year,rain.wint,site_Treatment,territory,EX,build_year,sample_year,time,date,month,day,plot,species_cor,nom_lat,missingpicnote,LON..NAD83.MTM..Modified.Transverse.Mercator..zone.6.,LAT..NAD83.MTM..Modified.Transverse.Mercator..zone.6.,LON.E,LAT.N,browsingfactorial
80_2015,NA,NA,NA,NA,169.1111111,3.026022665,2.225998579,MA1001,6.5,4.849999905,3.3,2015_MA1001,2.430737705,14.51188525,-6.018032787,3.010655738,02/01/1900,2.97704918,MA1001_EX,Matane,EX,2010,2015,T5,03/06/2015,6,3,80,Sorame,Sorbus americana,ok,362673.389,5395739.573,-66.71374429,48.69743957,NA
81_2011,37.28981621,6.333333333,0,5.166666667,66.66666667,6.6641744,2.944226097,MA1001,6.5,4.849999905,3.3,2011_MA1001,3.15204918,14.28565574,-5.086885246,3.594262295,02/01/1900,2.286885246,MA1001_EX,Matane,EX,2010,2011,T1,12/07/2011,7,12,81,Sorame,Sorbus americana,ok,362673.389,5395739.573,-66.71374429,48.69743957,no
81_2012,9.666666666,2.4,0,11.8,93.4,0.187921281,1.754498252,MA1001,6.5,4.849999905,3.3,2012_MA1001,3.265890411,15.19344262,-5.175549451,2.678688525,02/01/1900,2.77032967,MA1001_EX,Matane,EX,2010,2012,T2,08/06/2012,6,8,81,Sorame,Sorbus americana,ok,362673.389,5395739.573,-66.71374429,48.69743957,yes
81_2013,0,0,0,8.692307692,94.15384615,13.0240953,3.05765286,MA1001,6.5,4.849999905,3.3,2013_MA1001,0.985890411,13.72377049,-8.549175824,3.283606557,3.123013699,2.922527473,MA1001_EX,Matane,EX,2010,2013,T3,NA,NA,NA,81,Sorame,Sorbus americana,ok,362673.389,5395739.573,-66.71374429,48.69743957,no
81_2014,0,0,0,15.2,146.4,2.891686647,1.599267066,MA1001,6.5,4.849999905,3.3,2014_MA1001,1.395205479,14.94098361,-8.507417582,3.512295082,02/01/1900,2.784615385,MA1001_EX,Matane,EX,2010,2014,T4,10/06/2014,6,10,81,Sorame,Sorbus americana,ok,362673.389,5395739.573,-66.71374429,48.69743957,no
81_2015,NA,NA,NA,NA,158,8.226349945,2.297042481,MA1001,6.5,4.849999905,3.3,2015_MA1001,2.430737705,14.51188525,-6.018032787,3.010655738,02/01/1900,2.97704918,MA1001_EX,Matane,EX,2010,2015,T5,03/06/2015,6,3,81,Sorame,Sorbus americana,ok,362673.389,5395739.573,-66.71374429,48.69743957,NA
82_2012,0,0,0,5,46,14.9569999,1.021655676,MA1001,6.5,4.849999905,3.3,2012_MA1001,3.265890411,15.19344262,-5.175549451,2.678688525,02/01/1900,2.77032967,MA1001_EX,Matane,EX,2010,2012,T2,08/06/2012,6,8,82,Sorame,Sorbus americana,ok,362673.389,5395739.573,-66.71374429,48.69743957,no
82_2013,0,0,0,8,106,5.733516628,1.406097763,MA1001,6.5,4.849999905,3.3,2013_MA1001,0.985890411,13.72377049,-8.549175824,3.283606557,3.123013699,2.922527473,MA1001_EX,Matane,EX,2010,2013,T3,NA,NA,NA,82,Sorame,Sorbus americana,ok,362673.389,5395739.573,-66.71374429,48.69743957,no
82_2014,0,0,0,11,129,11.71631659,1.550984127,MA1001,6.5,4.849999905,3.3,2014_MA1001,1.395205479,14.94098361,-8.507417582,3.512295082,02/01/1900,2.784615385,MA1001_EX,Matane,EX,2010,2014,T4,10/06/2014,6,10,82,Sorame,Sorbus americana,ok,362673.389,5395739.573,-66.71374429,48.69743957,no
82_2015,NA,NA,NA,NA,176,0,1.450550119,MA1001,6.5,4.849999905,3.3,2015_MA1001,2.430737705,14.51188525,-6.018032787,3.010655738,02/01/1900,2.97704918,MA1001_EX,Matane,EX,2010,2015,T5,03/06/2015,6,3,82,Sorame,Sorbus americana,ok,362673.389,5395739.573,-66.71374429,48.69743957,NA
83_2011,70.37037037,19,0,8,96,-0.997133327,0.908965517,MA1001,6.5,4.849999905,3.3,2011_MA1001,3.15204918,14.28565574,-5.086885246,3.594262295,02/01/1900,2.286885246,MA1001_EX,Matane,EX,2010,2011,T1,12/07/2011,7,12,83,Sorame,Sorbus americana,ok,362673.389,5395739.573,-66.71374429,48.69743957,yes
83_2012,0,0,0,13,92,9.971333267,0.908965517,MA1001,6.5,4.849999905,3.3,2012_MA1001,3.265890411,15.19344262,-5.175549451,2.678688525,02/01/1900,2.77032967,MA1001_EX,Matane,EX,2010,2012,T2,08/06/2012,6,8,83,Sorame,Sorbus americana,ok,362673.389,5395739.573,-66.71374429,48.69743957,no
83_2013,0,0,0,15,132,11.96559992,0.908965517,MA1001,6.5,4.849999905,3.3,2013_MA1001,0.985890411,13.72377049,-8.549175824,3.283606557,3.123013699,2.922527473,MA1001_EX,Matane,EX,2010,2013,T3,NA,NA,NA,83,Sorame,Sorbus americana,ok,362673.389,5395739.573,-66.71374429,48.69743957,no
83_2014,0,0,0,13,180,8.226349945,0.596486798,MA1001,6.5,4.849999905,3.3,2014_MA1001,1.395205479,14.94098361,-8.507417582,3.512295082,02/01/1900,2.784615385,MA1001_EX,Matane,EX,2010,2014,T4,10/06/2014,6,10,83,Sorame,Sorbus americana,ok,362673.389,5395739.573,-66.71374429,48.69743957,no
83_2015,NA,NA,NA,NA,213,11.21774993,0.738490838,MA1001,6.5,4.849999905,3.3,2015_MA1001,2.430737705,14.51188525,-6.018032787,3.010655738,02/01/1900,2.97704918,MA1001_EX,Matane,EX,2010,2015,T5,03/06/2015,6,3,83,Sorame,Sorbus americana,ok,362673.389,5395739.573,-66.71374429,48.69743957,NA
85_2011,28.33333333,1,0,1.5,27.9,3.140969979,4.970839705,MA1001,6.5,4.849999905,3.3,2011_MA1001,3.15204918,14.28565574,-5.086885246,3.594262295,02/01/1900,2.286885246,MA1001_TE,Matane,TE,2010,2011,T1,12/07/2011,7,12,85,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,no
85_2012,71.50793651,3.166666667,0.333333333,2.166666667,40.5,6.705721622,3.010904631,MA1001,6.5,4.849999905,3.3,2012_MA1001,3.265890411,15.19344262,-5.175549451,2.678688525,02/01/1900,2.77032967,MA1001_TE,Matane,TE,2010,2012,T2,16/06/2012,6,16,85,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,yes
85_2013,46.27380952,2.4,1.8,4.6,67.4,0.007122381,2.698425912,MA1001,6.5,4.849999905,3.3,2013_MA1001,0.985890411,13.72377049,-8.549175824,3.283606557,3.123013699,2.922527473,MA1001_TE,Matane,TE,2010,2013,T3,NA,NA,NA,85,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,yes
85_2014,61.56462585,4.428571429,1.428571429,3,67.42857143,3.333274264,2.945880143,MA1001,6.5,4.849999905,3.3,2014_MA1001,1.395205479,14.94098361,-8.507417582,3.512295082,02/01/1900,2.784615385,MA1001_TE,Matane,TE,2010,2014,T4,10/06/2014,6,10,85,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,yes
85_2015,NA,NA,NA,NA,80.8,-2.069051653,2.907919291,MA1001,6.5,4.849999905,3.3,2015_MA1001,2.430737705,14.51188525,-6.018032787,3.010655738,02/01/1900,2.97704918,MA1001_TE,Matane,TE,2010,2015,T5,03/06/2015,6,3,85,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,NA
86_2011,32.14285714,0.875,0.25,1.5,42.75,1.945794894,2.855202947,MA1001,6.5,4.849999905,3.3,2011_MA1001,3.15204918,14.28565574,-5.086885246,3.594262295,02/01/1900,2.286885246,MA1001_TE,Matane,TE,2010,2011,T1,12/07/2011,7,12,86,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,no
86_2012,98.41269841,1.222222222,1.111111111,0.111111111,50.55555556,5.428837001,3.09481886,MA1001,6.5,4.849999905,3.3,2012_MA1001,3.265890411,15.19344262,-5.175549451,2.678688525,02/01/1900,2.77032967,MA1001_TE,Matane,TE,2010,2012,T2,16/06/2012,6,16,86,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,yes
86_2013,73.31168831,1.5,4.333333333,2,72.33333333,0.130576983,1.858493628,MA1001,6.5,4.849999905,3.3,2013_MA1001,0.985890411,13.72377049,-8.549175824,3.283606557,3.123013699,2.922527473,MA1001_TE,Matane,TE,2010,2013,T3,NA,NA,NA,86,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,yes
86_2014,75.47619048,4.142857143,2.285714286,1.714285714,72.85714286,1.755666893,2.014732987,MA1001,6.5,4.849999905,3.3,2014_MA1001,1.395205479,14.94098361,-8.507417582,3.512295082,02/01/1900,2.784615385,MA1001_TE,Matane,TE,2010,2014,T4,10/06/2014,6,10,86,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,yes
86_2015,NA,NA,NA,NA,79.9,-1.190327909,1.560250228,MA1001,6.5,4.849999905,3.3,2015_MA1001,2.430737705,14.51188525,-6.018032787,3.010655738,02/01/1900,2.97704918,MA1001_TE,Matane,TE,2010,2015,T5,03/06/2015,6,3,86,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,NA
87_2011,22.83027318,1.636363636,0.636363636,3.363636364,36.90909091,4.360192092,5.283318424,MA1001,6.5,4.849999905,3.3,2011_MA1001,3.15204918,14.28565574,-5.086885246,3.594262295,02/01/1900,2.286885246,MA1001_TE,Matane,TE,2010,2011,T1,12/07/2011,7,12,87,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,no
87_2012,92.07792208,2.6,2.4,1,54.4,0.980514438,2.698425912,MA1001,6.5,4.849999905,3.3,2012_MA1001,3.265890411,15.19344262,-5.175549451,2.678688525,02/01/1900,2.77032967,MA1001_TE,Matane,TE,2010,2012,T2,16/06/2012,6,16,87,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,yes
87_2013,65.23719336,2.333333333,4.666666667,2.166666667,58.33333333,0.602434718,3.152908671,MA1001,6.5,4.849999905,3.3,2013_MA1001,0.985890411,13.72377049,-8.549175824,3.283606557,3.123013699,2.922527473,MA1001_TE,Matane,TE,2010,2013,T3,NA,NA,NA,87,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,yes
87_2014,77.08333333,4.5,2.125,2.25,60.75,2.638248594,4.487886307,MA1001,6.5,4.849999905,3.3,2014_MA1001,1.395205479,14.94098361,-8.507417582,3.512295082,02/01/1900,2.784615385,MA1001_TE,Matane,TE,2010,2014,T4,10/06/2014,6,10,87,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,yes
87_2015,NA,NA,NA,NA,71.33333333,-3.032947202,2.073468474,MA1001,6.5,4.849999905,3.3,2015_MA1001,2.430737705,14.51188525,-6.018032787,3.010655738,02/01/1900,2.97704918,MA1001_TE,Matane,TE,2010,2015,T5,03/06/2015,6,3,87,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,NA
88_2011,0,0,0,1,31,1.246416658,2.158531235,MA1001,6.5,4.849999905,3.3,2011_MA1001,3.15204918,14.28565574,-5.086885246,3.594262295,02/01/1900,2.286885246,MA1001_TE,Matane,TE,2010,2011,T1,12/07/2011,7,12,88,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,no
88_2012,100,0,2,0,36,2.592546649,2.158531235,MA1001,6.5,4.849999905,3.3,2012_MA1001,3.265890411,15.19344262,-5.175549451,2.678688525,02/01/1900,2.77032967,MA1001_TE,Matane,TE,2010,2012,T2,16/06/2012,6,16,88,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,yes
88_2013,50,0.2,1.4,1.4,46.4,1.728364433,2.356211636,MA1001,6.5,4.849999905,3.3,2013_MA1001,0.985890411,13.72377049,-8.549175824,3.283606557,3.123013699,2.922527473,MA1001_TE,Matane,TE,2010,2013,T3,NA,NA,NA,88,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,yes
88_2014,31.80555556,1.5,0,3.166666667,53.33333333,-0.124641666,2.174066899,MA1001,6.5,4.849999905,3.3,2014_MA1001,1.395205479,14.94098361,-8.507417582,3.512295082,02/01/1900,2.784615385,MA1001_TE,Matane,TE,2010,2014,T4,10/06/2014,6,10,88,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,no
88_2015,NA,NA,NA,NA,52.83333333,1.711745544,2.292598363,MA1001,6.5,4.849999905,3.3,2015_MA1001,2.430737705,14.51188525,-6.018032787,3.010655738,02/01/1900,2.97704918,MA1001_TE,Matane,TE,2010,2015,T5,03/06/2015,6,3,88,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,NA
89_2014,0,0,0,1,35,5.484233297,0.596486798,MA1001,6.5,4.849999905,3.3,2014_MA1001,1.395205479,14.94098361,-8.507417582,3.512295082,02/01/1900,2.784615385,MA1001_TE,Matane,TE,2010,2014,T4,10/06/2014,6,10,89,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,no
89_2015,NA,NA,NA,NA,57,0,0.637213589,MA1001,6.5,4.849999905,3.3,2015_MA1001,2.430737705,14.51188525,-6.018032787,3.010655738,02/01/1900,2.97704918,MA1001_TE,Matane,TE,2010,2015,T5,03/06/2015,6,3,89,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,NA
90_2011,0,0,0,1,26,6.481366623,1.306506997,MA1001,6.5,4.849999905,3.3,2011_MA1001,3.15204918,14.28565574,-5.086885246,3.594262295,02/01/1900,2.286885246,MA1001_TE,Matane,TE,2010,2011,T1,12/07/2011,7,12,90,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,no
90_2012,66.66666667,0,2,1,52,-0.922348327,1.590515076,MA1001,6.5,4.849999905,3.3,2012_MA1001,3.265890411,15.19344262,-5.175549451,2.678688525,02/01/1900,2.77032967,MA1001_TE,Matane,TE,2010,2012,T2,16/06/2012,6,16,90,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,yes
90_2013,20,0,0.2,1.2,48.3,-2.767044982,3.124438031,MA1001,6.5,4.849999905,3.3,2013_MA1001,0.985890411,13.72377049,-8.549175824,3.283606557,3.123013699,2.922527473,MA1001_TE,Matane,TE,2010,2013,T3,NA,NA,NA,90,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,no
90_2014,73.33333333,1.4,0.8,0.4,37.2,1.57048499,3.69245419,MA1001,6.5,4.849999905,3.3,2014_MA1001,1.395205479,14.94098361,-8.507417582,3.512295082,02/01/1900,2.784615385,MA1001_TE,Matane,TE,2010,2014,T4,10/06/2014,6,10,90,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,yes
90_2015,NA,NA,NA,NA,43.5,0.623208329,3.521979511,MA1001,6.5,4.849999905,3.3,2015_MA1001,2.430737705,14.51188525,-6.018032787,3.010655738,02/01/1900,2.97704918,MA1001_TE,Matane,TE,2010,2015,T5,03/06/2015,6,3,90,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,NA
91_2011,33.33333333,1,0,2,20,3.365324978,0.923622126,MA1001,6.5,4.849999905,3.3,2011_MA1001,3.15204918,14.28565574,-5.086885246,3.594262295,02/01/1900,2.286885246,MA1001_TE,Matane,TE,2010,2011,T1,12/07/2011,7,12,91,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,yes
91_2012,100,1,1.5,0,33.5,-0.124641666,1.321279992,MA1001,6.5,4.849999905,3.3,2012_MA1001,3.265890411,15.19344262,-5.175549451,2.678688525,02/01/1900,2.77032967,MA1001_TE,Matane,TE,2010,2012,T2,16/06/2012,6,16,91,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,yes
91_2013,50,0,1,1,33,1.246416658,0.725441159,MA1001,6.5,4.849999905,3.3,2013_MA1001,0.985890411,13.72377049,-8.549175824,3.283606557,3.123013699,2.922527473,MA1001_TE,Matane,TE,2010,2013,T3,NA,NA,NA,91,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,yes
91_2014,66.66666667,1.6,0.6,0.8,38,0,2.028879872,MA1001,6.5,4.849999905,3.3,2014_MA1001,1.395205479,14.94098361,-8.507417582,3.512295082,02/01/1900,2.784615385,MA1001_TE,Matane,TE,2010,2014,T4,10/06/2014,6,10,91,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,yes
91_2015,NA,NA,NA,NA,38,0.581661107,1.653323306,MA1001,6.5,4.849999905,3.3,2015_MA1001,2.430737705,14.51188525,-6.018032787,3.010655738,02/01/1900,2.97704918,MA1001_TE,Matane,TE,2010,2015,T5,03/06/2015,6,3,91,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,NA
93_2011,20,1,0,4,30,1.994266653,0.517373288,MA1001,6.5,4.849999905,3.3,2011_MA1001,3.15204918,14.28565574,-5.086885246,3.594262295,02/01/1900,2.286885246,MA1001_TE,Matane,TE,2010,2011,T1,12/07/2011,7,12,93,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,yes
93_2012,38.88888889,0.666666667,0.666666667,1.666666667,38,0.498566663,1.150921699,MA1001,6.5,4.849999905,3.3,2012_MA1001,3.265890411,15.19344262,-5.175549451,2.678688525,02/01/1900,2.77032967,MA1001_TE,Matane,TE,2010,2012,T2,16/06/2012,6,16,93,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,no
93_2013,62.85714286,2.666666667,1.333333333,2.333333333,40,0.897419994,1.39287788,MA1001,6.5,4.849999905,3.3,2013_MA1001,0.985890411,13.72377049,-8.549175824,3.283606557,3.123013699,2.922527473,MA1001_TE,Matane,TE,2010,2013,T3,NA,NA,NA,93,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,yes
93_2014,34.28571429,2.4,0,2.4,43.6,5.646267462,1.75689871,MA1001,6.5,4.849999905,3.3,2014_MA1001,1.395205479,14.94098361,-8.507417582,3.512295082,02/01/1900,2.784615385,MA1001_TE,Matane,TE,2010,2014,T4,10/06/2014,6,10,93,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,yes
93_2015,NA,NA,NA,NA,66.25,-3.967759696,1.037271913,MA1001,6.5,4.849999905,3.3,2015_MA1001,2.430737705,14.51188525,-6.018032787,3.010655738,02/01/1900,2.97704918,MA1001_TE,Matane,TE,2010,2015,T5,03/06/2015,6,3,93,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,NA
94_2011,40.14285714,3.2,0,1.4,46,3.789106641,2.556421872,MA1001,6.5,4.849999905,3.3,2011_MA1001,3.15204918,14.28565574,-5.086885246,3.594262295,02/01/1900,2.286885246,MA1001_TE,Matane,TE,2010,2011,T1,12/07/2011,7,12,94,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,no
94_2012,96,1.2,2.4,0.2,61.2,0.916116244,2.414417833,MA1001,6.5,4.849999905,3.3,2012_MA1001,3.265890411,15.19344262,-5.175549451,2.678688525,02/01/1900,2.77032967,MA1001_TE,Matane,TE,2010,2012,T2,16/06/2012,6,16,94,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,yes
94_2013,45.83333334,4,1.25,3.75,64.875,-4.50579622,2.101939114,MA1001,6.5,4.849999905,3.3,2013_MA1001,0.985890411,13.72377049,-8.549175824,3.283606557,3.123013699,2.922527473,MA1001_TE,Matane,TE,2010,2013,T3,NA,NA,NA,94,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,yes
94_2014,50.85561497,5.4,3,2.8,46.8,4.786239968,1.943836972,MA1001,6.5,4.849999905,3.3,2014_MA1001,1.395205479,14.94098361,-8.507417582,3.512295082,02/01/1900,2.784615385,MA1001_TE,Matane,TE,2010,2014,T4,10/06/2014,6,10,94,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,yes
94_2015,NA,NA,NA,NA,66,-1.184095825,2.527951233,MA1001,6.5,4.849999905,3.3,2015_MA1001,2.430737705,14.51188525,-6.018032787,3.010655738,02/01/1900,2.97704918,MA1001_TE,Matane,TE,2010,2015,T5,03/06/2015,6,3,94,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,NA
95_2011,62.22222222,4.666666667,0.666666667,1.333333333,56.66666667,-2.509452206,1.43252932,MA1001,6.5,4.849999905,3.3,2011_MA1001,3.15204918,14.28565574,-5.086885246,3.594262295,02/01/1900,2.286885246,MA1001_TE,Matane,TE,2010,2011,T1,12/07/2011,7,12,95,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,no
95_2012,29.33333333,1.4,0.4,2.6,46.6,2.758735537,2.038506332,MA1001,6.5,4.849999905,3.3,2012_MA1001,3.265890411,15.19344262,-5.175549451,2.678688525,02/01/1900,2.77032967,MA1001_TE,Matane,TE,2010,2012,T2,16/06/2012,6,16,95,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,yes
95_2013,41.26984127,0.333333333,3.333333333,5.666666667,57.66666667,-1.121774993,1.577415684,MA1001,6.5,4.849999905,3.3,2013_MA1001,0.985890411,13.72377049,-8.549175824,3.283606557,3.123013699,2.922527473,MA1001_TE,Matane,TE,2010,2013,T3,NA,NA,NA,95,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,yes
95_2014,54.35435436,3.166666667,2,3.5,53.16666667,2.775354426,2.86505864,MA1001,6.5,4.849999905,3.3,2014_MA1001,1.395205479,14.94098361,-8.507417582,3.512295082,02/01/1900,2.784615385,MA1001_TE,Matane,TE,2010,2014,T4,10/06/2014,6,10,95,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,yes
95_2015,NA,NA,NA,NA,64.3,-0.573351663,2.372731415,MA1001,6.5,4.849999905,3.3,2015_MA1001,2.430737705,14.51188525,-6.018032787,3.010655738,02/01/1900,2.97704918,MA1001_TE,Matane,TE,2010,2015,T5,03/06/2015,6,3,95,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,NA
96_2011,87.5,8,6,2,120,-11.5501277,1.590515076,MA1001,6.5,4.849999905,3.3,2011_MA1001,3.15204918,14.28565574,-5.086885246,3.594262295,02/01/1900,2.286885246,MA1001_TE,Matane,TE,2010,2011,T1,12/07/2011,7,12,96,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,yes
96_2012,93.33333333,2,3,0.333333333,73.66666667,6.065894404,2.499480593,MA1001,6.5,4.849999905,3.3,2012_MA1001,3.265890411,15.19344262,-5.175549451,2.678688525,02/01/1900,2.77032967,MA1001_TE,Matane,TE,2010,2012,T2,16/06/2012,6,16,96,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,yes
96_2013,48.48484849,2,2.5,4,98,-0.124641666,1.618985716,MA1001,6.5,4.849999905,3.3,2013_MA1001,0.985890411,13.72377049,-8.549175824,3.283606557,3.123013699,2.922527473,MA1001_TE,Matane,TE,2010,2013,T3,NA,NA,NA,96,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,yes
96_2014,92.85714286,6.5,3.5,1,97.5,4.736383302,2.044997835,MA1001,6.5,4.849999905,3.3,2014_MA1001,1.395205479,14.94098361,-8.507417582,3.512295082,02/01/1900,2.784615385,MA1001_TE,Matane,TE,2010,2014,T4,10/06/2014,6,10,96,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,yes
96_2015,NA,NA,NA,NA,116.5,-3.614608309,1.732519116,MA1001,6.5,4.849999905,3.3,2015_MA1001,2.430737705,14.51188525,-6.018032787,3.010655738,02/01/1900,2.97704918,MA1001_TE,Matane,TE,2010,2015,T5,03/06/2015,6,3,96,Sorame,Sorbus americana,ok,362703.4217,5395752.296,-66.71333453,48.6975512,NA
99_2011,80,4,0,1,74,-5.484233297,0.671812304,MA1002,6.5,4.880000114,3.3,2011_MA1002,3.190710383,13.9647541,-4.734699454,3.342622951,02/01/1900,1.975409836,MA1002_EX,Matane,EX,2010,2011,T1,08/07/2011,7,8,99,Sorame,Sorbus americana,ok,362382.0672,5401243.758,-66.71693371,48.74696297,yes
99_2012,0,0,0,5.5,52,14.83235823,2.048256397,MA1002,6.5,4.880000114,3.3,2012_MA1002,3.266575342,14.85860656,-4.883241758,2.674590164,02/01/1900,2.858791209,MA1002_EX,Matane,EX,2010,2012,T2,17/06/2012,6,17,99,Sorame,Sorbus americana,ok,362382.0672,5401243.758,-66.71693371,48.74696297,no
99_2013,0,0,0,13.5,111.5,9.098841606,2.5440382,MA1002,6.5,4.880000114,3.3,2013_MA1002,1.141369863,13.48319672,-8.075,2.595081967,2.789315068,2.932967033,MA1002_EX,Matane,EX,2010,2013,T3,NA,NA,NA,99,Sorame,Sorbus americana,ok,362382.0672,5401243.758,-66.71693371,48.74696297,no
99_2014,0,0,0,13,148,8.724916609,2.366038275,MA1002,6.5,4.880000114,3.3,2014_MA1002,1.49630137,14.75122951,-8.147802198,3.337704918,02/01/1900,2.796153846,MA1002_EX,Matane,EX,2010,2014,T4,31/05/2014,5,31,99,Sorame,Sorbus americana,ok,362382.0672,5401243.758,-66.71693371,48.74696297,no
99_2015,NA,NA,NA,NA,183,6.606008289,3.105575554,MA1002,6.5,4.880000114,3.3,2015_MA1002,2.404508197,14.18606557,-5.790710383,3.009836066,02/01/1900,2.372131148,MA1002_EX,Matane,EX,2010,2015,T5,31/05/2015,5,31,99,Sorame,Sorbus americana,ok,362382.0672,5401243.758,-66.71693371,48.74696297,NA
10_2013,0,0,0,190,265,0,1.676550185,CA1001,6.5,5.050000191,2,2013_CA1001,0.843013699,13.4795082,-8.667857143,2.714754098,2.881917808,3.002747253,CA1001_EX,Casault,EX,2010,2013,T3,NA,NA,NA,10,Betula,Betula sp.,ok,332458.5303,5365787.26,-67.12621307,48.43013629,no
100_2013,0,0,0,2.666666667,46.41666667,0.793551939,2.584292484,MA1002,6.5,4.880000114,3.3,2013_MA1002,1.141369863,13.48319672,-8.075,2.595081967,2.789315068,2.932967033,MA1002_EX,Matane,EX,2010,2013,T3,NA,NA,NA,100,Betula,Betula sp.,ok,362382.0672,5401243.758,-66.71693371,48.74696297,no
100_2014,0,0,0,3.6,49.6,2.758735537,3.089164101,MA1002,6.5,4.880000114,3.3,2014_MA1002,1.49630137,14.75122951,-8.147802198,3.337704918,02/01/1900,2.796153846,MA1002_EX,Matane,EX,2010,2014,T4,31/05/2014,5,31,100,Betula,Betula sp.,ok,362382.0672,5401243.758,-66.71693371,48.74696297,no
100_2015,NA,NA,NA,NA,60.66666667,3.423491088,3.050207076,MA1002,6.5,4.880000114,3.3,2015_MA1002,2.404508197,14.18606557,-5.790710383,3.009836066,02/01/1900,2.372131148,MA1002_EX,Matane,EX,2010,2015,T5,31/05/2015,5,31,100,Betula,Betula sp.,ok,362382.0672,5401243.758,-66.71693371,48.74696297,NA
