site,territory,EX,build_year,sample_year,plot_year,time,date,month,day,plot,species_cor,nom_lat,height,diam,arrow,stem_state,no_browsing,young_browsing,old_browsing,Browsing_percent,sampling_area_m2,missingpicnote
CH1002,Chic-Chocs,TE,2010,2012,192_2012,T2,03/06/2012,6,3,192,Picea,Picea sp.,94,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2012,192_2012,T2,03/06/2012,6,3,192,Picea,Picea sp.,52,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2012,192_2012,T2,03/06/2012,6,3,192,Picea,Picea sp.,36,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2013,192_2013,T3,NA,NA,NA,192,Abibal,Abies balsamea,26,6.78,Unbrowsed,Decaying,4,0,0,0,4,ok
CH1002,Chic-Chocs,TE,2010,2013,192_2013,T3,NA,NA,NA,192,Abibal,Abies balsamea,30,8.24,Browsed,NA,1,4,0,80,4,ok
CH1002,Chic-Chocs,TE,2010,2013,192_2013,T3,NA,NA,NA,192,Abibal,Abies balsamea,25.5,10.8,Unbrowsed,Live,2,0,2,50,4,ok
CH1002,Chic-Chocs,TE,2010,2013,192_2013,T3,NA,NA,NA,192,Abibal,Abies balsamea,73,18.84,Browsed,Mutilate,17,3,12,46.875,4,ok
CH1002,Chic-Chocs,TE,2010,2013,192_2013,T3,NA,NA,NA,192,Picea,Picea sp.,36,12.56,NA,Live,NA,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2013,192_2013,T3,NA,NA,NA,192,Picea,Picea sp.,35,9.84,NA,NA,NA,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2013,192_2013,T3,NA,NA,NA,192,Picea,Picea sp.,28,13.34,NA,NA,NA,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2013,192_2013,T3,NA,NA,NA,192,Picea,Picea sp.,90,19.7,NA,NA,NA,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2013,192_2013,T3,NA,NA,NA,192,Picea,Picea sp.,57,10.8,NA,NA,NA,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2013,192_2013,T3,NA,NA,NA,192,Picea,Picea sp.,34.5,10.1,NA,NA,NA,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2014,192_2014,T4,05/06/2014,6,5,192,Abibal,Abies balsamea,20,6.2,Unbrowsed,Live,1,0,0,0,4,ok
CH1002,Chic-Chocs,TE,2010,2014,192_2014,T4,05/06/2014,6,5,192,Abibal,Abies balsamea,25,12.3,Unbrowsed,Decaying,5,0,0,0,4,ok
CH1002,Chic-Chocs,TE,2010,2014,192_2014,T4,05/06/2014,6,5,192,Abibal,Abies balsamea,33,10,Unbrowsed,Live,1,0,0,0,4,ok
CH1002,Chic-Chocs,TE,2010,2014,192_2014,T4,05/06/2014,6,5,192,Abibal,Abies balsamea,38,16.4,Unbrowsed,Live,6,0,9,60,4,ok
CH1002,Chic-Chocs,TE,2010,2014,192_2014,T4,05/06/2014,6,5,192,Abibal,Abies balsamea,66,23.2,Browsed,Mutilate,13,10,19,69.04761905,4,ok
CH1002,Chic-Chocs,TE,2010,2014,192_2014,T4,05/06/2014,6,5,192,Abibal,Abies balsamea,11,4.9,Unbrowsed,Live,0,0,4,100,4,ok
CH1002,Chic-Chocs,TE,2010,2014,192_2014,T4,05/06/2014,6,5,192,Abibal,Abies balsamea,18,4.7,Unbrowsed,Live,2,0,0,0,4,ok
CH1002,Chic-Chocs,TE,2010,2014,192_2014,T4,05/06/2014,6,5,192,Picea,Picea sp.,47,11.4,Unbrowsed,Live,0,0,0,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2014,192_2014,T4,05/06/2014,6,5,192,Picea,Picea sp.,10,4.5,Unbrowsed,Live,0,0,0,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2014,192_2014,T4,05/06/2014,6,5,192,Picea,Picea sp.,42,13.5,Unbrowsed,Live,0,0,0,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2014,192_2014,T4,05/06/2014,6,5,192,Picea,Picea sp.,23,13.4,Unbrowsed,Live,0,0,0,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2014,192_2014,T4,05/06/2014,6,5,192,Picea,Picea sp.,65,11.1,Unbrowsed,Live,0,0,0,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2014,192_2014,T4,05/06/2014,6,5,192,Picea,Picea sp.,17,4.6,Unbrowsed,Live,0,0,0,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2014,192_2014,T4,05/06/2014,6,5,192,Picea,Picea sp.,30,9.4,Unbrowsed,Live,0,0,0,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2014,192_2014,T4,05/06/2014,6,5,192,Picea,Picea sp.,37,14.1,Unbrowsed,Live,0,0,0,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2014,192_2014,T4,05/06/2014,6,5,192,Picea,Picea sp.,15,3.8,Unbrowsed,Live,0,0,0,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2014,192_2014,T4,05/06/2014,6,5,192,Picea,Picea sp.,91,23.8,Unbrowsed,Live,0,0,0,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2014,192_2014,T4,05/06/2014,6,5,192,Picea,Picea sp.,10,2.2,Unbrowsed,Live,0,0,0,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2014,192_2014,T4,05/06/2014,6,5,192,Picea,Picea sp.,42,18.2,Unbrowsed,Live,0,0,0,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2014,192_2014,T4,05/06/2014,6,5,192,Picea,Picea sp.,23,9.1,Unbrowsed,Live,0,0,0,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2014,192_2014,T4,05/06/2014,6,5,192,Picea,Picea sp.,23,6,Unbrowsed,Live,0,0,0,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2014,192_2014,T4,05/06/2014,6,5,192,Picea,Picea sp.,11,2.3,Unbrowsed,Live,0,0,0,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2014,192_2014,T4,05/06/2014,6,5,192,Picea,Picea sp.,64,11.5,Unbrowsed,Live,0,0,0,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2015,192_2015,T5,28/05/2015,5,28,192,Abibal,Abies balsamea,16,NA,Browsed,Mutilate,NA,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2015,192_2015,T5,28/05/2015,5,28,192,Abibal,Abies balsamea,15,NA,Browsed,Mutilate,NA,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2015,192_2015,T5,28/05/2015,5,28,192,Abibal,Abies balsamea,15,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2015,192_2015,T5,28/05/2015,5,28,192,Abibal,Abies balsamea,32,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2015,192_2015,T5,28/05/2015,5,28,192,Abibal,Abies balsamea,52,NA,Unbrowsed,Mutilate,NA,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2015,192_2015,T5,28/05/2015,5,28,192,Abibal,Abies balsamea,33,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2015,192_2015,T5,28/05/2015,5,28,192,Abibal,Abies balsamea,19,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2015,192_2015,T5,28/05/2015,5,28,192,Abibal,Abies balsamea,12,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2015,192_2015,T5,28/05/2015,5,28,192,Abibal,Abies balsamea,20,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2015,192_2015,T5,28/05/2015,5,28,192,Abibal,Abies balsamea,81,NA,Browsed,Mutilate,NA,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2015,192_2015,T5,28/05/2015,5,28,192,Picea,Picea sp.,94,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2015,192_2015,T5,28/05/2015,5,28,192,Picea,Picea sp.,36,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2015,192_2015,T5,28/05/2015,5,28,192,Picea,Picea sp.,15,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2015,192_2015,T5,28/05/2015,5,28,192,Picea,Picea sp.,41,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2015,192_2015,T5,28/05/2015,5,28,192,Picea,Picea sp.,12,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2015,192_2015,T5,28/05/2015,5,28,192,Picea,Picea sp.,59,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2015,192_2015,T5,28/05/2015,5,28,192,Picea,Picea sp.,43,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2015,192_2015,T5,28/05/2015,5,28,192,Picea,Picea sp.,10,NA,Browsed,Mutilate,NA,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2015,192_2015,T5,28/05/2015,5,28,192,Picea,Picea sp.,51.5,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2015,192_2015,T5,28/05/2015,5,28,192,Picea,Picea sp.,35.5,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2015,192_2015,T5,28/05/2015,5,28,192,Picea,Picea sp.,26,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2015,192_2015,T5,28/05/2015,5,28,192,Picea,Picea sp.,26,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2016,192_2016,T6,16/06/2016,6,16,192,Abibal,Abies balsamea,33,14.2,Browsed,Live,14,2,0,12.5,4,ok
CH1002,Chic-Chocs,TE,2010,2016,192_2016,T6,16/06/2016,6,16,192,Abibal,Abies balsamea,53,9.8,Unbrowsed,Live,14,0,0,0,4,ok
CH1002,Chic-Chocs,TE,2010,2016,192_2016,T6,16/06/2016,6,16,192,Abibal,Abies balsamea,70,16,Unbrowsed,Live,29,6,0,17.14285714,4,ok
CH1002,Chic-Chocs,TE,2010,2016,192_2016,T6,16/06/2016,6,16,192,Abibal,Abies balsamea,17,4.4,Unbrowsed,Decaying,4,0,0,0,4,ok
CH1002,Chic-Chocs,TE,2010,2016,192_2016,T6,16/06/2016,6,16,192,Abibal,Abies balsamea,22,8.1,Unbrowsed,Live,9,0,0,0,4,ok
CH1002,Chic-Chocs,TE,2010,2016,192_2016,T6,16/06/2016,6,16,192,Abibal,Abies balsamea,6,NA,NA,Live,NA,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2016,192_2016,T6,16/06/2016,6,16,192,Abibal,Abies balsamea,33,8.9,Browsed,Mutilate,5,3,0,37.5,4,ok
CH1002,Chic-Chocs,TE,2010,2016,192_2016,T6,16/06/2016,6,16,192,Abibal,Abies balsamea,24,7.9,Browsed,Live,10,0,0,0,4,ok
CH1002,Chic-Chocs,TE,2010,2016,192_2016,T6,16/06/2016,6,16,192,Abibal,Abies balsamea,26,12,Unbrowsed,Live,9,3,0,25,4,ok
CH1002,Chic-Chocs,TE,2010,2016,192_2016,T6,16/06/2016,6,16,192,Abibal,Abies balsamea,62.5,21.8,Browsed,Mutilate,7,41,0,85.41666667,4,ok
CH1002,Chic-Chocs,TE,2010,2016,192_2016,T6,16/06/2016,6,16,192,Abibal,Abies balsamea,28,8.4,Unbrowsed,Live,12,0,0,0,4,ok
CH1002,Chic-Chocs,TE,2010,2016,192_2016,T6,16/06/2016,6,16,192,Abibal,Abies balsamea,78,32.8,Browsed,Mutilate,31,60,0,65.93406593,4,ok
CH1002,Chic-Chocs,TE,2010,2016,192_2016,T6,16/06/2016,6,16,192,Betula,Betula sp.,21,2.4,Unbrowsed,Live,1,0,0,0,4,ok
CH1002,Chic-Chocs,TE,2010,2016,192_2016,T6,16/06/2016,6,16,192,Betula,Betula sp.,4,NA,NA,Live,NA,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2016,192_2016,T6,16/06/2016,6,16,192,Betula,Betula sp.,28,5.3,Unbrowsed,Mutilate,0,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2016,192_2016,T6,16/06/2016,6,16,192,Picea,Picea sp.,107,44.1,NA,Live,NA,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2016,192_2016,T6,16/06/2016,6,16,192,Picea,Picea sp.,77,18.4,NA,Live,NA,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2016,192_2016,T6,16/06/2016,6,16,192,Picea,Picea sp.,39,7.9,NA,Live,NA,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2016,192_2016,T6,16/06/2016,6,16,192,Picea,Picea sp.,54,10.1,NA,Live,NA,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2016,192_2016,T6,16/06/2016,6,16,192,Picea,Picea sp.,59,20,NA,Live,NA,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2016,192_2016,T6,16/06/2016,6,16,192,Picea,Picea sp.,40,4.6,NA,Live,NA,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2016,192_2016,T6,16/06/2016,6,16,192,Picea,Picea sp.,74,21,NA,Live,NA,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2016,192_2016,T6,16/06/2016,6,16,192,Picea,Picea sp.,75,20.3,NA,Live,NA,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2016,192_2016,T6,16/06/2016,6,16,192,Picea,Picea sp.,26,9.3,NA,Live,NA,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2016,192_2016,T6,16/06/2016,6,16,192,Picea,Picea sp.,63,15,NA,Live,NA,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2016,192_2016,T6,16/06/2016,6,16,192,Picea,Picea sp.,43,7.1,NA,Live,NA,NA,NA,NA,4,ok
CH1002,Chic-Chocs,TE,2010,2016,192_2016,T6,16/06/2016,6,16,192,Picea,Picea sp.,33,9.7,NA,Live,NA,NA,NA,NA,4,ok
CH1003,Chic-Chocs,EX,2010,2010,193_2010,T0,02/08/2010,8,2,193,Abibal,Abies balsamea,125,NA,Unbrowsed,Live,178,3,NA,1.657458564,4,ok
CH1003,Chic-Chocs,EX,2010,2010,193_2010,T0,02/08/2010,8,2,193,Abibal,Abies balsamea,15,NA,Unbrowsed,Live,2,0,NA,0,4,ok
CH1003,Chic-Chocs,EX,2010,2011,193_2011,T1,16/07/2011,7,16,193,Abibal,Abies balsamea,129,NA,Unbrowsed,Live,140,0,0,0,4,ok
CH1003,Chic-Chocs,EX,2010,2011,193_2011,T1,16/07/2011,7,16,193,Picea,Picea sp.,5,NA,NA,NA,NA,NA,NA,NA,4,missingpic
CH1003,Chic-Chocs,EX,2010,2012,193_2012,T2,04/06/2012,6,4,193,Abibal,Abies balsamea,134,NA,Unbrowsed,Live,72,0,0,0,4,ok
CH1003,Chic-Chocs,EX,2010,2013,193_2013,T3,NA,NA,NA,193,Abibal,Abies balsamea,134,35.34,Unbrowsed,Live,105,0,0,0,4,ok
CH1003,Chic-Chocs,EX,2010,2014,193_2014,T4,04/06/2014,6,4,193,Abibal,Abies balsamea,130,38,Unbrowsed,Live,184,0,0,0,4,ok
CH1003,Chic-Chocs,EX,2010,2015,193_2015,T5,29/05/2015,5,29,193,Abibal,Abies balsamea,151,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CH1003,Chic-Chocs,EX,2010,2015,193_2015,T5,29/05/2015,5,29,193,Abibal,Abies balsamea,8,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CH1003,Chic-Chocs,EX,2010,2015,193_2015,T5,29/05/2015,5,29,193,Picea,Picea sp.,14,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CH1003,Chic-Chocs,EX,2010,2015,193_2015,T5,29/05/2015,5,29,193,Picea,Picea sp.,15,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CH1003,Chic-Chocs,EX,2010,2016,193_2016,T6,14/06/2016,6,14,193,Abibal,Abies balsamea,23,8.4,Unbrowsed,Live,5,0,0,0,4,ok
CH1003,Chic-Chocs,EX,2010,2016,193_2016,T6,14/06/2016,6,14,193,Abibal,Abies balsamea,26,16.9,Unbrowsed,Live,18,0,0,0,4,ok
CH1003,Chic-Chocs,EX,2010,2016,193_2016,T6,14/06/2016,6,14,193,Abibal,Abies balsamea,169,64.3,Unbrowsed,Live,465,0,0,0,4,ok
CH1003,Chic-Chocs,EX,2010,2016,193_2016,T6,14/06/2016,6,14,193,Picea,Picea sp.,28,7.6,NA,Live,NA,NA,NA,NA,4,ok
CH1003,Chic-Chocs,EX,2010,2010,194_2010,T0,02/08/2010,8,2,194,Abibal,Abies balsamea,70,NA,Unbrowsed,Live,108,0,NA,0,4,ok
CH1003,Chic-Chocs,EX,2010,2011,194_2011,T1,16/07/2011,7,16,194,Abibal,Abies balsamea,73,NA,Unbrowsed,Live,74,0,0,0,4,ok
CH1003,Chic-Chocs,EX,2010,2011,194_2011,T1,16/07/2011,7,16,194,Picea,Picea sp.,20,NA,NA,NA,NA,NA,NA,NA,4,missingpic
CH1003,Chic-Chocs,EX,2010,2011,194_2011,T1,16/07/2011,7,16,194,Picea,Picea sp.,5,NA,NA,NA,NA,NA,NA,NA,4,missingpic
CH1003,Chic-Chocs,EX,2010,2012,194_2012,T2,04/06/2012,6,4,194,Abibal,Abies balsamea,71,NA,Unbrowsed,Live,66,0,0,0,4,ok
CH1003,Chic-Chocs,EX,2010,2013,194_2013,T3,NA,NA,NA,194,Abibal,Abies balsamea,67,27.46,Unbrowsed,Live,86,0,0,0,4,ok
CH1003,Chic-Chocs,EX,2010,2014,194_2014,T4,04/06/2014,6,4,194,Abibal,Abies balsamea,73,41.9,Unbrowsed,Live,119,0,0,0,4,ok
CH1003,Chic-Chocs,EX,2010,2015,194_2015,T5,29/05/2015,5,29,194,Abibal,Abies balsamea,16,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CH1003,Chic-Chocs,EX,2010,2015,194_2015,T5,29/05/2015,5,29,194,Abibal,Abies balsamea,112,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CH1003,Chic-Chocs,EX,2010,2016,194_2016,T6,14/06/2016,6,14,194,Abibal,Abies balsamea,160,70.2,Unbrowsed,Live,562,0,0,0,4,ok
CH1003,Chic-Chocs,EX,2010,2011,195_2011,T1,16/07/2011,7,16,195,Picea,Picea sp.,5,NA,NA,NA,NA,NA,NA,NA,4,missingpic
CH1003,Chic-Chocs,EX,2010,2014,195_2014,T4,04/06/2014,6,4,195,Picea,Picea sp.,13,3.4,Unbrowsed,Live,0,0,0,NA,4,ok
CH1003,Chic-Chocs,EX,2010,2015,195_2015,T5,29/05/2015,5,29,195,Abibal,Abies balsamea,8,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CH1003,Chic-Chocs,EX,2010,2015,195_2015,T5,29/05/2015,5,29,195,Picea,Picea sp.,20,NA,Unbrowsed,NA,NA,NA,NA,NA,4,ok
CH1003,Chic-Chocs,EX,2010,2016,195_2016,T6,14/06/2016,6,14,195,Abibal,Abies balsamea,13,5.9,Unbrowsed,Live,1,0,0,0,4,ok
CH1003,Chic-Chocs,EX,2010,2016,195_2016,T6,14/06/2016,6,14,195,Picea,Picea sp.,32.5,11.7,NA,Live,NA,NA,NA,NA,4,ok
CH1003,Chic-Chocs,EX,2010,2010,196_2010,T0,02/08/2010,8,2,196,Picea,Picea sp.,35,NA,Unbrowsed,Live,9,0,NA,0,4,ok
CH1003,Chic-Chocs,EX,2010,2011,196_2011,T1,16/07/2011,7,16,196,Picea,Picea sp.,5,NA,NA,NA,NA,NA,NA,NA,4,missingpic
CH1003,Chic-Chocs,EX,2010,2011,196_2011,T1,16/07/2011,7,16,196,Picea,Picea sp.,20,NA,NA,NA,NA,NA,NA,NA,4,missingpic
CH1003,Chic-Chocs,EX,2010,2011,196_2011,T1,16/07/2011,7,16,196,Picea,Picea sp.,20,NA,NA,NA,NA,NA,NA,NA,4,missingpic
CH1003,Chic-Chocs,EX,2010,2012,196_2012,T2,04/06/2012,6,4,196,Picea,Picea sp.,31,NA,NA,Decaying,NA,NA,NA,NA,4,ok
CH1003,Chic-Chocs,EX,2010,2015,196_2015,T5,29/05/2015,5,29,196,Picea,Picea sp.,24.5,NA,Unbrowsed,Dead,NA,NA,NA,NA,4,ok
CH1003,Chic-Chocs,EX,2010,2010,197_2010,T0,02/08/2010,8,2,197,Abibal,Abies balsamea,29,NA,Unbrowsed,Live,5,0,NA,0,4,ok
CH1003,Chic-Chocs,EX,2010,2010,197_2010,T0,02/08/2010,8,2,197,Picea,Picea sp.,51,NA,Unbrowsed,Live,17,0,NA,0,4,ok
CH1003,Chic-Chocs,EX,2010,2010,197_2010,T0,02/08/2010,8,2,197,Picea,Picea sp.,47,NA,Unbrowsed,Live,18,0,NA,0,4,ok
CH1003,Chic-Chocs,EX,2010,2011,197_2011,T1,16/07/2011,7,16,197,Picea,Picea sp.,5,NA,NA,NA,NA,NA,NA,NA,4,missingpic
CH1003,Chic-Chocs,EX,2010,2011,197_2011,T1,16/07/2011,7,16,197,Picea,Picea sp.,5,NA,NA,NA,NA,NA,NA,NA,4,missingpic
CH1003,Chic-Chocs,EX,2010,2011,197_2011,T1,16/07/2011,7,16,197,Picea,Picea sp.,5,NA,NA,NA,NA,NA,NA,NA,4,missingpic
CH1003,Chic-Chocs,EX,2010,2011,197_2011,T1,16/07/2011,7,16,197,Picea,Picea sp.,45,NA,NA,NA,NA,NA,NA,NA,4,missingpic
CH1003,Chic-Chocs,EX,2010,2011,197_2011,T1,16/07/2011,7,16,197,Picea,Picea sp.,45,NA,NA,NA,NA,NA,NA,NA,4,missingpic
CH1003,Chic-Chocs,EX,2010,2011,197_2011,T1,16/07/2011,7,16,197,Picea,Picea sp.,45,NA,NA,NA,NA,NA,NA,NA,4,missingpic
CH1003,Chic-Chocs,EX,2010,2011,197_2011,T1,16/07/2011,7,16,197,Picea,Picea sp.,45,NA,NA,NA,NA,NA,NA,NA,4,missingpic
CH1003,Chic-Chocs,EX,2010,2011,197_2011,T1,16/07/2011,7,16,197,Picea,Picea sp.,45,NA,NA,NA,NA,NA,NA,NA,4,missingpic
CH1003,Chic-Chocs,EX,2010,2011,197_2011,T1,16/07/2011,7,16,197,Picea,Picea sp.,45,NA,NA,NA,NA,NA,NA,NA,4,missingpic
CH1003,Chic-Chocs,EX,2010,2011,197_2011,T1,16/07/2011,7,16,197,Picea,Picea sp.,45,NA,NA,NA,NA,NA,NA,NA,4,missingpic
CH1003,Chic-Chocs,EX,2010,2011,197_2011,T1,16/07/2011,7,16,197,Picea,Picea sp.,20,NA,NA,NA,NA,NA,NA,NA,4,missingpic
CH1003,Chic-Chocs,EX,2010,2011,197_2011,T1,16/07/2011,7,16,197,Picea,Picea sp.,20,NA,NA,NA,NA,NA,NA,NA,4,missingpic
CH1003,Chic-Chocs,EX,2010,2011,197_2011,T1,16/07/2011,7,16,197,Picea,Picea sp.,20,NA,NA,NA,NA,NA,NA,NA,4,missingpic
CH1003,Chic-Chocs,EX,2010,2011,197_2011,T1,16/07/2011,7,16,197,Picea,Picea sp.,20,NA,NA,NA,NA,NA,NA,NA,4,missingpic
CH1003,Chic-Chocs,EX,2010,2011,197_2011,T1,16/07/2011,7,16,197,Picea,Picea sp.,20,NA,NA,NA,NA,NA,NA,NA,4,missingpic
CH1003,Chic-Chocs,EX,2010,2011,197_2011,T1,16/07/2011,7,16,197,Picea,Picea sp.,20,NA,NA,NA,NA,NA,NA,NA,4,missingpic
CH1003,Chic-Chocs,EX,2010,2011,197_2011,T1,16/07/2011,7,16,197,Picea,Picea sp.,20,NA,NA,NA,NA,NA,NA,NA,4,missingpic
CH1003,Chic-Chocs,EX,2010,2011,197_2011,T1,16/07/2011,7,16,197,Picea,Picea sp.,20,NA,NA,NA,NA,NA,NA,NA,4,missingpic
CH1003,Chic-Chocs,EX,2010,2012,197_2012,T2,04/06/2012,6,4,197,Picea,Picea sp.,24,NA,NA,Live,NA,NA,NA,NA,4,ok
CH1003,Chic-Chocs,EX,2010,2012,197_2012,T2,04/06/2012,6,4,197,Picea,Picea sp.,15,NA,NA,Live,NA,NA,NA,NA,4,ok
CH1003,Chic-Chocs,EX,2010,2013,197_2013,T3,NA,NA,NA,197,Picea,Picea sp.,59,9.22,NA,Decaying,NA,NA,NA,NA,4,ok
CH1003,Chic-Chocs,EX,2010,2013,197_2013,T3,NA,NA,NA,197,Picea,Picea sp.,40,7.56,NA,Decaying,NA,NA,NA,NA,4,ok
CH1003,Chic-Chocs,EX,2010,2013,197_2013,T3,NA,NA,NA,197,Picea,Picea sp.,54,9.62,NA,Decaying,NA,NA,NA,NA,4,ok
CH1003,Chic-Chocs,EX,2010,2014,197_2014,T4,04/06/2014,6,4,197,Picea,Picea sp.,54,9.8,Unbrowsed,Decaying,0,0,0,NA,4,ok
CH1003,Chic-Chocs,EX,2010,2014,197_2014,T4,04/06/2014,6,4,197,Picea,Picea sp.,41,8.1,Unbrowsed,Decaying,0,0,0,NA,4,ok
CH1003,Chic-Chocs,EX,2010,2014,197_2014,T4,04/06/2014,6,4,197,Picea,Picea sp.,52,10.3,Unbrowsed,Decaying,0,0,0,NA,4,ok
CH1003,Chic-Chocs,EX,2010,2015,197_2015,T5,29/05/2015,5,29,197,Picea,Picea sp.,21,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CH1003,Chic-Chocs,EX,2010,2015,197_2015,T5,29/05/2015,5,29,197,Picea,Picea sp.,30,NA,Unbrowsed,Decaying,NA,NA,NA,NA,4,ok
CH1003,Chic-Chocs,EX,2010,2015,197_2015,T5,29/05/2015,5,29,197,Picea,Picea sp.,56,NA,Unbrowsed,Decaying,NA,NA,NA,NA,4,ok
CH1003,Chic-Chocs,EX,2010,2015,197_2015,T5,29/05/2015,5,29,197,Picea,Picea sp.,47.5,NA,Unbrowsed,Decaying,NA,NA,NA,NA,4,ok
CH1003,Chic-Chocs,EX,2010,2016,197_2016,T6,14/06/2016,6,14,197,Picea,Picea sp.,35,19.8,NA,Live,NA,NA,NA,NA,4,ok
CH1003,Chic-Chocs,EX,2010,2016,197_2016,T6,14/06/2016,6,14,197,Picea,Picea sp.,25,13.8,NA,Live,NA,NA,NA,NA,4,ok
CH1003,Chic-Chocs,EX,2010,2016,197_2016,T6,14/06/2016,6,14,197,Picea,Picea sp.,57,14.3,NA,Live,NA,NA,NA,NA,4,ok
CH1003,Chic-Chocs,EX,2010,2016,197_2016,T6,14/06/2016,6,14,197,Picea,Picea sp.,55,14.9,NA,Live,NA,NA,NA,NA,4,ok
CH1003,Chic-Chocs,EX,2010,2010,198_2010,T0,02/08/2010,8,2,198,Abibal,Abies balsamea,21,NA,Unbrowsed,Live,2,0,NA,0,4,ok
